7//A//72//Address to Land Telex Terminal
7//A//73//Address to a FAX Terminal
7//A//74//Address to Internet, SMS or Special Addresses
7//A//75//Inmarsat Distress Communications
7//A//76//Satellite SAR-MCC-RCC
7//A//77//EGC
7//A//78//Equipment Faults and Maintenance-1
7//A//79//Equipment Faults and Maintenance-2
7//A//80//MF-HF Panel Controls
7//A//81//MF-HF Frequency-Simplex, Duplex, Half-Duplex
7//A//82//MF-HF ITU Channels
7//A//83//MF-HF Voice and Telex Channel Separation
7//A//84//MF-HF Modulation, Bandwidth and Emissions
7//A//85//MF-HF Voice Operations-Calling a Coast Station
7//A//86//MF-HF DSC Controller Call Programming
7//A//87//MF-HF SITOR (NBDP) - Definitions
7//A//88//MF-HF SITOR (NBDP) Technical Characteristics
7//A//89//MF-HF ARQ Operation - Calling a Coast Station
7//A//90//MF-HF ARQ Operation - Answerbacks
7//A//91//MF-HF ARQ Operation - OP Codes & Procedures
7//A//92//MF-HF ARQ Operation-Technical Characteristics
7//A//93//MF-HF Addressing Modes
7//A//94//MF-HF FEC Operation-1
7//A//95//MF-HF FEC Operation-2
7//A//96//MF-HF Propagation-1; Day-Night-Winter-Summer
7//A//97//MF-HF Propagation-2; Day-Night-Winter-Summer
7//A//98//MF-HF DSC Controller Alert/Call Response
7//A//99//Batteries
7//A//100//MF-HF Equipment Faults and Testing
8//A//0//RADAR Principles - 10 Key Topics - 10 Exam Questions - 8 Drawings
8//A//1//Marine RADAR Systems
8//A//2//Distance and Time
8//A//3//Frequency and Wavelength
8//A//4//Power, Pulse Width, PRR
8//A//5//Range, Pulse Width, PRF
8//A//6//Pulse Width - Pulse Repetition Rates
8//A//7//Components-1
8//A//8//Components-2
8//A//9//Circuits-1
8//A//10//Circuits-2
8//B//0//Transmitting Systems - 8 Key Topics - 8 Exam Questions
8//B//11//Transmitting Systems
8//B//12//Magnetrons
8//B//13//Modulation
8//B//14//Pulse Forming Networks Modulation
8//B//15//TR - ATR - Circulators - Directional Couplers-1
8//B//16//TR - ATR - Circulators - Directional Couplers-2
8//B//17//Timer - Trigger - Synchronizer Circuits
8//B//18//Power Supplies
8//C//0//Receiving Systems - 10 Key Topics - 10 Exam Questions - 4 Drawings
8//C//19//Receiving Systems
8//C//20//Mixers
8//C//21//Local Oscillators
8//C//22//Amplifiers
8//C//23//Detectors - Video Amplifiers
8//C//24//Automatic Frequency Control - AFC
8//C//25//Sea Clutter - STC
8//C//26//Power Supplies
8//C//27//Interference Issues
8//C//28//Miscellaneous
8//D//0//Display & Control Systems - 10 Key Topics - 10 Exam Questions
8//D//29//Displays
8//D//30//Video Amplifiers and Sweep Circuits
8//D//31//Timing Circuits
8//D//32//Fixed Range Markers
8//D//33//Variable Range Markers
8//D//34//EBL, Azimuth and True Bearing
8//D//35//Memory Systems
8//D//36//ARPA - CAS
8//D//37//Display System Power Supplies
8//D//38//Miscellaneous
8//E//0//Antenna Systems- 5 Key Topics - 5 Exam Questions
8//E//39//Antenna Systems
8//E//40//Transmission Lines
8//E//41//Antenna to Display Interface
8//E//42//Waveguides-1
8//E//43//Waveguides-2
8//F//0//Installation, Maintenance & Repair
8//F//44//Equipment Faults-1
8//F//45//Equipment Faults-2
8//F//46//Equipment Faults-3
8//F//47//Equipment Faults-4
8//F//48//Maintenance
8//F//49//Installation
8//F//50//Safety
9//A//0//VHF-DSC Equipment & Operation
9//A//1//Frequency and Bandwidth
9//A//2//Controls and Functions
9//A//3//Receiver Technology
9//A//4//Receiver Faults-1
9//A//5//Receiver Faults-2
9//A//6//Transmitter Technology
9//A//7//Transmitter Faults-1
9//A//8//Transmitter Faults-2
9//A//9//Digital Selective Calling
9//A//10//Antenna Systems
9//A//11//Frequencies and Bandwidth
9//A//12//Controls, Functions and Displays
9//A//13//Receiver Technology
9//A//14//Receiver Faults-1
9//A//15//Receiver Faults-2
9//A//16//Transmitter Tech
9//A//17//Transmitter Faults-1
9//A//18//Transmitter Faults-2
9//A//19//DSC Operations
9//A//20//SITOR (NBDP)-ARQ
9//A//21//SITOR (NBDP)-FEC
9//A//22//Antenna Systems
9//A//23//Technology
9//A//24//C-Terminals
9//A//25//Long Range Identity Tracking
9//A//26//Fleet-33-55-77 Terminals
9//A//27//Fleet Broadband Terminals
9//A//28//GPS
9//A//29//Antenna Systems
9//A//30//Equipment Faults and troubleshooting-1
9//A//31//Equipment Faults and troubleshooting-2
9//A//32//Equipment Faults and troubleshooting-3
9//A//33//EPIRB
9//A//34//SART
9//A//35//Survival Craft Transceiver
9//A//36//Navtex
9//A//37//Batteries
9//A//38//Battery Chargers and Power Sources
9//A//39//Power Supplies-1
9//A//40//Power Supplies-2
9//A//41//Computers
9//A//42//Computer Networks - Ethernet
9//A//43//Local Area Networks- NMEA-0183
9//A//44//Local Area Networks- NMEA-2000
9//A//45//Depth Finders, Gyro Compass, SSAS, AIS
9//A//46//ECDIS - Auto Pilots - Data Recorders
9//A//47//Equipment Installation
9//A//48//Annual Inspections
9//A//49//Test Equipment-1
9//A//50//Test Equipment-2
